E(MeV)	"LU-176(N,TOT)"
9.50003E-05	16.3841
9.50150E-05	16.848
9.50249E-05	17.1989
9.50347E-05	17.5876
9.50445E-05	18.0182
9.50544E-05	18.4953
9.50642E-05	19.024
9.50740E-05	19.6098
9.50815E-05	20.1014
9.50839E-05	20.2616
9.50937E-05	20.992
9.51035E-05	21.7988
9.51134E-05	22.6896
9.51232E-05	23.6723
9.51280E-05	24.1951
9.51322E-05	24.6592
9.51411E-05	25.7434
9.51500E-05	26.924
9.51590E-05	28.2082
9.51679E-05	29.6192
9.51769E-05	31.1487
9.51822E-05	32.1421
9.51858E-05	32.811
9.51947E-05	34.617
9.52019E-05	36.175
9.52037E-05	36.5681
9.52126E-05	38.6823
9.52186E-05	40.1782
9.52198E-05	40.4976
9.52293E-05	43.0738
9.52376E-05	45.5172
9.52400E-05	46.2215
9.52508E-05	49.6444
9.52555E-05	51.2823
9.52615E-05	53.3473
9.52722E-05	57.3338
9.52734E-05	57.8073
9.52829E-05	61.6258
9.52907E-05	64.9286
9.52937E-05	66.2089
9.53068E-05	72.2414
9.53083E-05	72.9321
9.53199E-05	78.6797
9.53229E-05	80.2453
9.53354E-05	86.8659
9.53390E-05	88.8752
9.53509E-05	95.6163
9.53550E-05	98.1141
9.53710E-05	107.735
9.53711E-05	107.811
9.53893E-05	119.359
9.53943E-05	122.568
9.54074E-05	131.203
9.54326E-05	147.943
9.54512E-05	160.329
9.54608E-05	166.388
9.54703E-05	172.464
9.54894E-05	183.839
9.55085E-05	194.141
9.55180E-05	198.71
9.55228E-05	200.978
9.55371E-05	206.915
9.55466E-05	210.23
9.55514E-05	211.863
9.55657E-05	215.719
9.55714E-05	216.821
9.55800E-05	218.419
9.55933E-05	219.838
9.55943E-05	219.932
9.55995E-05	220.163
9.56129E-05	220.043
9.56138E-05	219.957
9.56286E-05	218.499
9.56362E-05	217.119
9.56429E-05	215.859
9.56553E-05	212.597
9.56572E-05	212.08
9.56715E-05	207.212
9.56768E-05	205.097
9.56791E-05	204.124
9.56858E-05	201.381
9.56935E-05	197.756
9.57049E-05	192.25
9.57125E-05	188.122
9.57240E-05	181.857
9.57316E-05	177.339
9.57430E-05	170.5
9.57507E-05	165.664
9.57793E-05	147.371
9.57812E-05	146.143
9.58041E-05	131.381
9.58179E-05	122.418
9.58379E-05	110.023
9.58563E-05	99.2466
9.58730E-05	90.0346
9.58855E-05	83.5283
9.58980E-05	77.3855
9.59105E-05	71.6504
9.59200E-05	67.5333
9.59308E-05	63.1619
9.59337E-05	62.0232
9.59415E-05	59.0858
9.59522E-05	55.2852
9.59576E-05	53.5142
9.59630E-05	51.7575
9.59737E-05	48.4935
9.59814E-05	46.3086
9.59844E-05	45.4763
9.59951E-05	42.7072
9.60041E-05	40.5641
9.60053E-05	40.299
9.60148E-05	38.2036
9.60255E-05	36.0372
9.60291E-05	35.3743
9.60363E-05	34.066
9.60470E-05	32.2683
9.60530E-05	31.354
9.60577E-05	30.6352
9.60684E-05	29.1576
9.60792E-05	27.8077
9.60875E-05	26.8483
9.60899E-05	26.5803
9.61006E-05	25.4803
9.61114E-05	24.476
9.61197E-05	23.7573
9.61204E-05	23.6946
9.61315E-05	22.8429
9.61425E-05	22.0659
9.61519E-05	21.4614
9.61535E-05	21.3585
9.61645E-05	20.7258
9.61756E-05	20.1461
9.61841E-05	19.736
9.61866E-05	19.6174
9.61976E-05	19.1427
9.62086E-05	18.7052
9.62197E-05	18.3008
9.62270E-05	18.0524
9.62307E-05	17.9305
9.62472E-05	17.4371
9.62638E-05	16.9928
9.62776E-05	16.655
9.62803E-05	16.5925
9.62988E-05	16.2023
9.63137E-05	15.9141
9.63360E-05	15.5189
9.63584E-05	15.181
9.63807E-05	14.8736
9.64031E-05	14.5915
9.64236E-05	14.3515
9.64254E-05	14.332
9.64552E-05	14.0342
9.64850E-05	13.7627
9.65148E-05	13.5134
9.65267E-05	13.4208
9.65424E-05	13.308
9.65804E-05	13.0562
9.66184E-05	12.8262
9.66564E-05	12.6145
9.66608E-05	12.5914
9.66944E-05	12.4325
9.67324E-05	12.2659
9.67830E-05	12.0619
9.68337E-05	11.8759
9.68396E-05	11.8559
9.68843E-05	11.719
9.69350E-05	11.5776
9.69976E-05	11.4201
9.70602E-05	11.28
9.71019E-05	11.1958
9.71450E-05	11.1172
9.71567E-05	11.0964
9.72115E-05	11.0111
9.72663E-05	10.9382
9.73211E-05	10.8781
9.73759E-05	10.8316
9.74307E-05	10.7998
9.74856E-05	10.7844
9.75404E-05	10.7873
9.75561E-05	10.7935
9.75844E-05	10.7982
9.76285E-05	10.8207
9.76725E-05	10.8607
9.77166E-05	10.9209
9.77418E-05	10.9687
9.77607E-05	10.9996
9.77937E-05	11.0715
9.78268E-05	11.1611
9.78598E-05	11.271
9.78677E-05	11.3027
9.78929E-05	11.3964
9.79243E-05	11.5388
9.79558E-05	11.71
9.79873E-05	11.915
9.79936E-05	11.963
9.80109E-05	12.0883
9.80345E-05	12.2852
9.80581E-05	12.5122
9.80817E-05	12.7745
9.81053E-05	13.0785
9.81119E-05	13.1775
9.81289E-05	13.4291
9.81500E-05	13.7919
9.81660E-05	14.1061
9.81821E-05	14.4589
9.81982E-05	14.8564
9.82142E-05	15.3062
9.82302E-05	15.8174
9.82463E-05	16.4009
9.82510E-05	16.5976
9.82624E-05	17.0781
9.82731E-05	17.5869
9.82838E-05	18.1459
9.82926E-05	18.6527
9.82945E-05	18.7633
9.83052E-05	19.4532
9.83159E-05	20.2136
9.83237E-05	20.8326
9.83272E-05	21.1084
9.83341E-05	21.7206
9.83385E-05	22.1146
9.83498E-05	23.2397
9.83549E-05	23.7954
9.83612E-05	24.5009
9.83725E-05	25.911
9.83757E-05	26.3463
9.83838E-05	27.4936
9.83912E-05	28.6446
9.83952E-05	29.2655
9.84065E-05	31.2474
9.84090E-05	31.7355
9.84178E-05	33.465
9.84216E-05	34.2849
9.84292E-05	35.9426
9.84342E-05	37.158
9.84395E-05	38.4636
9.84468E-05	40.3794
9.84480E-05	40.7164
9.84565E-05	43.1602
9.84594E-05	44.0346
9.84650E-05	45.8032
9.84720E-05	48.12
9.84735E-05	48.6527
9.84820E-05	51.7305
9.84846E-05	52.7054
9.84905E-05	55.0467
9.84971E-05	57.8081
9.84990E-05	58.6061
9.85047E-05	61.1294
9.85097E-05	63.5165
9.85160E-05	66.529
9.85192E-05	68.1607
9.85274E-05	72.4373
9.85286E-05	73.1449
9.85374E-05	78.1367
9.85381E-05	78.5176
9.85475E-05	84.2734
9.85569E-05	90.4497
9.85576E-05	90.8646
9.85664E-05	97.0315
9.85676E-05	97.9179
9.85727E-05	101.671
9.85777E-05	105.452
9.85853E-05	111.437
9.85878E-05	113.451
9.85979E-05	122.027
9.86029E-05	126.355
9.86104E-05	133.268
9.86155E-05	137.913
9.86213E-05	143.597
9.86306E-05	152.724
9.86322E-05	154.357
9.86457E-05	168.506
9.86466E-05	169.54
9.86608E-05	185.162
9.86611E-05	185.525
9.86764E-05	203.303
9.86845E-05	212.733
9.86925E-05	222.485
9.87157E-05	250.717
9.87409E-05	281.592
9.87509E-05	293.962
9.87711E-05	317.479
9.87912E-05	339.412
9.88114E-05	359.013
9.88265E-05	371.811
9.88305E-05	374.763
9.88416E-05	382.742
9.88476E-05	386.333
9.88567E-05	391.588
9.88648E-05	395.244
9.88698E-05	397.439
9.88829E-05	401.543
9.88839E-05	401.713
9.88999E-05	404.099
9.89005E-05	404.095
9.89151E-05	403.699
9.89171E-05	403.379
9.89272E-05	401.583
9.89332E-05	399.678
9.89443E-05	395.977
9.89483E-05	394.053
9.89594E-05	388.561
9.89635E-05	386.062
9.89745E-05	378.995
9.89786E-05	375.971
9.89886E-05	368.272
9.89896E-05	367.486
9.90047E-05	354.205
9.90088E-05	350.278
9.90249E-05	334.268
9.90289E-05	329.93
9.90450E-05	312.327
9.90491E-05	307.666
9.90692E-05	284.115
9.90803E-05	271.04
9.91024E-05	244.692
9.91180E-05	226.042
9.91397E-05	201.178
9.91538E-05	185.659
9.91568E-05	182.489
9.91714E-05	167.238
9.91807E-05	158.061
9.91864E-05	152.518
9.91996E-05	140.312
9.92047E-05	135.931
9.92128E-05	128.881
9.92261E-05	118.209
9.92286E-05	116.312
9.92393E-05	108.339
9.92465E-05	103.268
9.92481E-05	102.177
9.92582E-05	95.573
9.92651E-05	91.3176
9.92695E-05	88.6435
9.92808E-05	82.244
9.92840E-05	80.5928
9.92922E-05	76.3619
9.93007E-05	72.2536
9.93029E-05	71.2488
9.93092E-05	68.4236
9.93177E-05	64.8322
9.93217E-05	63.2049
9.93261E-05	61.4821
9.93346E-05	58.3604
9.93406E-05	56.2973
9.93431E-05	55.4449
9.93545E-05	51.8856
9.93614E-05	49.8897
9.93658E-05	48.6436
9.93771E-05	45.7081
9.93778E-05	45.5586
9.93885E-05	43.0746
9.93998E-05	40.6675
9.94023E-05	40.1774
9.94111E-05	38.5107
9.94225E-05	36.55
9.94269E-05	35.8512
9.94338E-05	34.785
9.94451E-05	33.1874
9.94514E-05	32.3731
9.94564E-05	31.7406
9.94684E-05	30.3659
9.94760E-05	29.562
9.94772E-05	29.4325
9.94904E-05	28.1787
9.95037E-05	27.0378
9.95087E-05	26.6405
9.95169E-05	26.0223
9.95301E-05	25.109
9.95433E-05	24.27
9.95455E-05	24.1409
9.95565E-05	23.5245
9.95697E-05	22.8412
9.95823E-05	22.2372
9.95830E-05	22.2082
9.95962E-05	21.6428
9.96113E-05	21.0423
9.96192E-05	20.7541
9.96302E-05	20.3669
9.96491E-05	19.7585
9.96560E-05	19.5526
9.96679E-05	19.2135
9.96868E-05	18.7177
9.97057E-05	18.2558
9.97120E-05	18.1116
9.97246E-05	17.8395
9.97435E-05	17.4567
9.97687E-05	16.9805
9.97750E-05	16.8698
9.97938E-05	16.5565
9.98222E-05	16.1205
9.98379E-05	15.8962
9.98536E-05	15.6858
9.98851E-05	15.2969
9.99166E-05	14.9352
9.99323E-05	14.7659
9.99481E-05	14.608
9.99795E-05	14.3123
1.00011E-04	14.0341
1.00014E-04	14.0078
1.00042E-04	13.7878
1.00083E-04	13.49
1.00121E-04	13.2325
1.00137E-04	13.1311
1.00159E-04	13.0004
1.00197E-04	12.7888
1.00234E-04	12.5882
1.00260E-04	12.462
1.00285E-04	12.3467
1.00335E-04	12.1307
1.00386E-04	11.9275
1.00436E-04	11.7352
1.00448E-04	11.6897
1.00493E-04	11.5458
1.00555E-04	11.3524
1.00618E-04	11.17
1.00637E-04	11.1182
1.00681E-04	11.0081
1.00744E-04	10.8591
1.00807E-04	10.7173
1.00858E-04	10.6101
1.00902E-04	10.5249
1.00990E-04	10.3654
1.01065E-04	10.2358
1.01141E-04	10.1127
1.01166E-04	10.0755
1.01267E-04	9.93536
1.01367E-04	9.80302
1.01468E-04	9.67772
1.01519E-04	9.61828
1.01569E-04	9.5647
1.01670E-04	9.46345
1.01799E-04	9.34076
1.01819E-04	9.32206
1.01828E-04	9.31618
1.01940E-04	9.23881
1.01943E-04	9.23738
1.02000E-04	9.20833
1.02000E-04	72.8141
1.03439E-04	72.3818
1.04898E-04	71.9434
1.06378E-04	71.4988
1.07879E-04	71.048
1.09401E-04	70.5908
1.10945E-04	70.1271
1.11500E-04	69.9603
1.13073E-04	69.5445
1.14668E-04	69.1229
1.16286E-04	68.6953
1.17927E-04	68.2617
1.19590E-04	67.822
1.21000E-04	67.4495
1.22707E-04	67.0485
1.24438E-04	66.6419
1.26194E-04	66.2296
1.27974E-04	65.8114
1.29780E-04	65.3874
1.30500E-04	65.2182
1.32341E-04	64.8306
1.34208E-04	64.4375
1.36102E-04	64.0388
1.38022E-04	63.6346
1.39969E-04	63.2246
1.40000E-04	63.2181
1.41975E-04	62.8387
1.43978E-04	62.454
1.46009E-04	62.0638
1.47500E-04	61.7775
1.49581E-04	61.4072
1.51691E-04	61.0316
1.53831E-04	60.6508
1.55000E-04	60.4428
1.57187E-04	60.0809
1.59404E-04	59.7139
1.61653E-04	59.3418
1.62500E-04	59.2017
1.64793E-04	58.8477
1.67118E-04	58.4887
1.69475E-04	58.1246
1.70000E-04	58.0436
1.72398E-04	57.7076
1.74831E-04	57.3669
1.77297E-04	57.0214
1.79799E-04	56.671
1.82335E-04	56.3157
1.84908E-04	55.9554
1.85000E-04	55.9424
1.87610E-04	55.6188
1.90257E-04	55.2906
1.92941E-04	54.9577
1.95663E-04	54.6202
1.98424E-04	54.2779
2.00000E-04	54.0824
2.02822E-04	53.767
2.05683E-04	53.4472
2.08585E-04	53.1229
2.11528E-04	52.794
2.12500E-04	52.6853
2.15498E-04	52.3785
2.18538E-04	52.0675
2.21621E-04	51.752
2.24748E-04	51.4321
2.25000E-04	51.4063
2.28174E-04	51.1075
2.31393E-04	50.8045
2.34658E-04	50.4972
2.37500E-04	50.2297
2.40851E-04	49.9383
2.44249E-04	49.6428
2.47695E-04	49.3431
2.50000E-04	49.1425
2.53527E-04	48.858
2.57104E-04	48.5694
2.60731E-04	48.2767
2.62500E-04	48.134
2.66203E-04	47.8558
2.69959E-04	47.5737
2.73768E-04	47.2876
2.75000E-04	47.195
2.78880E-04	46.9314
2.82814E-04	46.6641
2.86804E-04	46.393
2.90851E-04	46.118
2.94954E-04	45.8392
2.99115E-04	45.5565
3.00000E-04	45.4964
3.04232E-04	45.2426
3.08525E-04	44.9853
3.12877E-04	44.7244
3.17292E-04	44.4598
3.21768E-04	44.1915
3.25000E-04	43.9977
3.29585E-04	43.7529
3.34235E-04	43.5046
3.38950E-04	43.2528
3.43732E-04	42.9974
3.48582E-04	42.7385
3.50000E-04	42.6627
3.54938E-04	42.4259
3.59945E-04	42.1857
3.65024E-04	41.9421
3.70173E-04	41.6951
3.75000E-04	41.4636
3.80291E-04	41.234
3.85656E-04	41.0012
3.91097E-04	40.7651
3.96614E-04	40.5257
4.00000E-04	40.3788
4.05643E-04	40.1558
4.11366E-04	39.9297
4.17170E-04	39.7005
4.23055E-04	39.468
4.25000E-04	39.3911
4.30996E-04	39.1743
4.37077E-04	38.9544
4.43243E-04	38.7314
4.49496E-04	38.5053
4.50000E-04	38.487
4.56349E-04	38.2758
4.62787E-04	38.0616
4.69316E-04	37.8444
4.75000E-04	37.6553
4.81701E-04	37.4493
4.88497E-04	37.2404
4.95389E-04	37.0285
5.00000E-04	36.8868
5.07054E-04	36.6856
5.14208E-04	36.4816
5.21462E-04	36.2748
5.25000E-04	36.1739
5.32407E-04	35.9772
5.39918E-04	35.7778
5.47535E-04	35.5756
5.50000E-04	35.5101
5.57760E-04	35.3238
5.65628E-04	35.1348
5.73609E-04	34.9432
5.81701E-04	34.7489
5.89908E-04	34.5518
5.98230E-04	34.3519
6.00000E-04	34.3094
6.08465E-04	34.1301
6.17049E-04	33.9482
6.25755E-04	33.7638
6.34583E-04	33.5768
6.43536E-04	33.3871
6.50000E-04	33.2502
6.59170E-04	33.0771
6.68470E-04	32.9016
6.77901E-04	32.7236
6.87465E-04	32.5431
6.97164E-04	32.3601
7.00000E-04	32.3065
7.09876E-04	32.1391
7.19891E-04	31.9694
7.30047E-04	31.7972
7.40347E-04	31.6226
7.50000E-04	31.459
7.60581E-04	31.2967
7.71312E-04	31.1322
7.82193E-04	30.9653
7.93229E-04	30.7961
8.00000E-04	30.6922
8.11287E-04	30.5347
8.22732E-04	30.3749
8.34340E-04	30.2128
8.46111E-04	30.0485
8.50000E-04	29.9942
8.61992E-04	29.8409
8.74153E-04	29.6855
8.86486E-04	29.5279
8.98993E-04	29.3681
9.00000E-04	29.3552
9.12697E-04	29.2059
9.25574E-04	29.0545
9.38632E-04	28.901
9.50000E-04	28.7674
9.63403E-04	28.6218
9.76995E-04	28.4741
9.90778E-04	28.3244
1.00000E-03	28.2242
1.01411E-03	28.082
1.02842E-03	27.9379
1.04292E-03	27.7917
1.05000E-03	27.7204
1.06481E-03	27.5814
1.07984E-03	27.4404
1.09507E-03	27.2975
1.10000E-03	27.2513
1.11552E-03	27.1153
1.13126E-03	26.9774
1.14722E-03	26.8375
1.15000E-03	26.8132
1.16622E-03	26.68
1.18268E-03	26.5449
1.19936E-03	26.4079
1.20000E-03	26.4027
1.21693E-03	26.276
1.23410E-03	26.1475
1.25151E-03	26.0171
1.26917E-03	25.8849
1.28707E-03	25.7509
1.30000E-03	25.6541
1.31834E-03	25.5318
1.33694E-03	25.4078
1.35580E-03	25.282
1.37493E-03	25.1544
1.39433E-03	25.0251
1.40000E-03	24.9873
1.41975E-03	24.8675
1.43978E-03	24.746
1.46009E-03	24.6227
1.47500E-03	24.5323
1.49581E-03	24.4154
1.51691E-03	24.2968
1.53831E-03	24.1765
1.55000E-03	24.1108
1.57187E-03	23.9965
1.59404E-03	23.8807
1.61653E-03	23.7631
1.62500E-03	23.7189
1.64793E-03	23.6071
1.67118E-03	23.4937
1.69475E-03	23.3788
1.70000E-03	23.3532
1.72398E-03	23.2471
1.74831E-03	23.1395
1.77297E-03	23.0304
1.79799E-03	22.9198
1.82335E-03	22.8076
1.84908E-03	22.6938
1.85000E-03	22.6897
1.87610E-03	22.5875
1.90257E-03	22.4839
1.92941E-03	22.3788
1.95663E-03	22.2722
1.98424E-03	22.1641
2.00000E-03	22.1024
2.02822E-03	22.0028
2.05683E-03	21.9018
2.08585E-03	21.7994
2.11528E-03	21.6956
2.12500E-03	21.6613
2.15498E-03	21.5644
2.18538E-03	21.4662
2.21621E-03	21.3666
2.24748E-03	21.2656
2.25000E-03	21.2575
2.28174E-03	21.1631
2.31393E-03	21.0674
2.34658E-03	20.9704
2.37500E-03	20.886
2.40851E-03	20.794
2.44249E-03	20.7006
2.47695E-03	20.606
2.50000E-03	20.5427
2.53527E-03	20.4529
2.57104E-03	20.3617
2.60731E-03	20.2693
2.62500E-03	20.2243
2.66203E-03	20.1365
2.69959E-03	20.0474
2.73768E-03	19.9571
2.75000E-03	19.9278
2.78880E-03	19.8419
2.82814E-03	19.7547
2.86804E-03	19.6663
2.87500E-03	19.6509
2.91556E-03	19.5668
2.95669E-03	19.4814
2.99841E-03	19.3948
3.00000E-03	19.3915
3.04232E-03	19.3114
3.08525E-03	19.2302
3.12877E-03	19.1478
3.17291E-03	19.0643
3.21768E-03	18.9795
3.25000E-03	18.9184
3.29585E-03	18.8411
3.34235E-03	18.7627
3.38950E-03	18.6831
3.43732E-03	18.6025
3.48582E-03	18.5208
3.50000E-03	18.4968
3.54938E-03	18.4221
3.59945E-03	18.3462
3.65024E-03	18.2693
3.70173E-03	18.1913
3.75000E-03	18.1182
3.80291E-03	18.0457
3.85656E-03	17.9722
3.91097E-03	17.8976
3.96614E-03	17.822
4.00000E-03	17.7756
4.05643E-03	17.7052
4.11366E-03	17.6338
4.17170E-03	17.5614
4.23055E-03	17.4879
4.25000E-03	17.4637
4.30996E-03	17.3952
4.37077E-03	17.3257
4.43243E-03	17.2553
4.49496E-03	17.1839
4.50000E-03	17.1781
4.56349E-03	17.1114
4.62787E-03	17.0437
4.69316E-03	16.9751
4.75000E-03	16.9153
4.81701E-03	16.8503
4.88497E-03	16.7842
4.95389E-03	16.7173
5.00000E-03	16.6725
5.07054E-03	16.609
5.14208E-03	16.5445
5.21462E-03	16.4791
5.25000E-03	16.4472
5.32407E-03	16.3851
5.39918E-03	16.322
5.47535E-03	16.2581
5.50000E-03	16.2374
5.57760E-03	16.1766
5.65629E-03	16.1149
5.73609E-03	16.0524
5.75000E-03	16.0414
5.83112E-03	15.9819
5.91339E-03	15.9214
5.99682E-03	15.8601
6.00000E-03	15.8578
6.08465E-03	15.8011
6.17049E-03	15.7435
6.25755E-03	15.6852
6.34583E-03	15.626
6.43536E-03	15.566
6.50000E-03	15.5227
6.59170E-03	15.4679
6.68470E-03	15.4124
6.77901E-03	15.3561
6.87465E-03	15.2989
6.97164E-03	15.241
7.00000E-03	15.2241
7.09876E-03	15.1711
7.19891E-03	15.1173
7.30047E-03	15.0628
7.40347E-03	15.0075
7.50000E-03	14.9557
7.60581E-03	14.9042
7.71312E-03	14.8521
7.82193E-03	14.7992
7.93229E-03	14.7456
8.00000E-03	14.7127
8.11287E-03	14.6627
8.22732E-03	14.612
8.34340E-03	14.5607
8.46111E-03	14.5085
8.50000E-03	14.4913
8.61992E-03	14.4427
8.74153E-03	14.3934
8.86486E-03	14.3434
8.98993E-03	14.2926
9.00000E-03	14.2885
9.12697E-03	14.2411
9.25574E-03	14.1931
9.38632E-03	14.1443
9.50000E-03	14.1019
1.00000E-02	13.9292
1.00000E-02	13.9293
1.09820E-02	13.6746
1.19299E-02	13.449
1.27482E-02	13.2677
1.38575E-02	13.0373
1.48598E-02	12.8427
1.56439E-02	12.6991
1.60616E-02	12.6314
1.72818E-02	12.4457
1.84481E-02	12.2801
1.89940E-02	12.2089
2.00000E-02	12.0844
2.23621E-02	11.8314
2.29231E-02	11.7746
2.44854E-02	11.6387
2.55315E-02	11.5533
2.77725E-02	11.3778
2.79157E-02	11.3671
3.02116E-02	11.2247
3.30927E-02	11.059
3.35580E-02	11.0333
3.52469E-02	10.9549
3.90778E-02	10.7904
4.17170E-02	10.6822
4.20733E-02	10.6705
4.58657E-02	10.5512
4.83047E-02	10.4784
5.34444E-02	10.3448
5.75263E-02	10.2438
5.89555E-02	10.2138
6.04232E-02	10.185
6.83039E-02	10.0443
7.39151E-02	9.94992
7.40347E-02	9.948
8.11287E-02	9.8525
9.12697E-02	9.72421
9.92733E-02	9.62822
1.01411E-01	9.60589
1.14980E-01	9.47161
1.24648E-01	9.37917
1.27658E-01	9.34598
1.27728E-01	9.34523
1.28000E-01	9.35232
1.28601E-01	9.35205
1.46364E-01	9.21844
1.50000E-01	9.19206
1.52116E-01	9.1708
1.66622E-01	9.07534
1.85055E-01	8.95766
1.85100E-01	8.96086
1.90000E-01	8.9379
1.92399E-01	8.93084
1.92681E-01	8.93005
2.00000E-01	8.89802
2.01411E-01	8.88659
2.28361E-01	8.76098
2.44400E-01	8.68797
2.50000E-01	8.66687
2.62570E-01	8.62585
2.73185E-01	8.59101
2.76600E-01	8.57822
2.80000E-01	8.56708
2.86621E-01	8.5478
3.00000E-01	8.51062
3.12312E-01	8.46043
3.36209E-01	8.36527
3.45732E-01	8.33478
3.54938E-01	8.30497
3.83286E-01	8.24169
3.90200E-01	8.22674
4.00000E-01	8.20503
4.15305E-01	8.16706
4.47500E-01	8.08981
4.47551E-01	8.08899
4.50000E-01	8.0831
4.53174E-01	8.07417
4.60000E-01	8.06354
4.79827E-01	8.03132
4.98224E-01	8.0033
5.00000E-01	8.00072
5.12900E-01	7.97827
5.23485E-01	7.95939
5.77424E-01	7.8681
6.00000E-01	7.83181
6.10041E-01	7.80369
6.24600E-01	7.76398
6.43866E-01	7.71142
6.50000E-01	7.69488
6.97164E-01	7.57792
7.00000E-01	7.57435
7.03015E-01	7.56935
7.59942E-01	7.47755
8.00000E-01	7.4146
8.05643E-01	7.40351
8.11287E-01	7.39655
8.60499E-01	7.33736
9.00000E-01	7.29036
9.25574E-01	7.27584
9.62067E-01	7.25505
1.00000E+00	7.23404
1.01411E+00	7.22837
1.04825E+00	7.22342
1.08403E+00	7.21929
1.12531E+00	7.21556
1.17128E+00	7.21257
1.20000E+00	7.2114
1.22894E+00	7.2146
1.25000E+00	7.21728
1.28784E+00	7.22093
1.33085E+00	7.22576
1.38673E+00	7.23339
1.40000E+00	7.23549
1.43622E+00	7.25031
1.43978E+00	7.25181
1.48538E+00	7.26419
1.50000E+00	7.2683
1.53997E+00	7.27873
1.58163E+00	7.29004
1.60000E+00	7.29534
1.61129E+00	7.30028
1.63759E+00	7.29913
1.68871E+00	7.29771
1.73745E+00	7.29686
1.80000E+00	7.29618
1.80563E+00	7.2964
1.83827E+00	7.29803
1.85238E+00	7.29716
1.90381E+00	7.29445
1.96508E+00	7.29181
2.00000E+00	7.29049
2.05657E+00	7.27096
2.10738E+00	7.25378
2.17308E+00	7.23204
2.22964E+00	7.21369
2.29435E+00	7.19306
2.36306E+00	7.17153
2.41109E+00	7.1567
2.48500E+00	7.13416
2.50000E+00	7.1296
2.55763E+00	7.09103
2.63201E+00	7.04152
2.69592E+00	6.99921
2.76892E+00	6.95112
2.84627E+00	6.90041
2.90025E+00	6.86515
2.98730E+00	6.8085
3.00000E+00	6.80024
3.07194E+00	6.77103
3.14251E+00	6.74251
3.21094E+00	6.71498
3.27794E+00	6.68813
3.34277E+00	6.66224
3.40612E+00	6.63702
3.48882E+00	6.60421
3.50000E+00	6.59979
3.56818E+00	6.54895
3.64422E+00	6.49234
3.71698E+00	6.43824
3.76805E+00	6.40031
3.78651E+00	6.38851
3.88540E+00	6.32538
3.97641E+00	6.26736
4.00000E+00	6.25234
4.02822E+00	6.23098
4.06178E+00	6.20905
4.16529E+00	6.14148
4.26149E+00	6.07875
4.34748E+00	6.02272
4.46038E+00	5.94921
4.52451E+00	5.90748
4.56349E+00	5.88213
4.63897E+00	5.83673
4.76003E+00	5.76396
4.84438E+00	5.71329
4.97379E+00	5.63559
5.00000E+00	5.61985
5.11526E+00	5.5745
5.26401E+00	5.51601
5.39184E+00	5.46576
5.53784E+00	5.4084
5.53880E+00	5.40802
5.69866E+00	5.35669
5.84739E+00	5.30896
6.00000E+00	5.26
6.27973E+00	5.19958
6.37600E+00	5.17879
6.40000E+00	5.17457
6.40620E+00	5.17188
6.41203E+00	5.16945
6.41749E+00	5.16724
6.42775E+00	5.16335
6.43673E+00	5.16024
6.44461E+00	5.15777
6.45151E+00	5.15582
6.45755E+00	5.15431
6.46284E+00	5.15315
6.46388E+00	5.15297
6.47211E+00	5.15151
6.47907E+00	5.15064
6.48430E+00	5.15023
6.49214E+00	5.15001
6.50000E+00	5.15034
6.51535E+00	5.14153
6.52977E+00	5.13366
6.54332E+00	5.12666
6.55605E+00	5.12045
6.57999E+00	5.10988
6.60100E+00	5.1019
6.61945E+00	5.09604
6.63563E+00	5.09187
6.64982E+00	5.08905
6.67472E+00	5.08618
6.69346E+00	5.08599
6.70755E+00	5.08708
6.72874E+00	5.09095
6.75000E+00	5.09782
6.75028E+00	5.0977
6.78076E+00	5.08464
6.80778E+00	5.07459
6.85534E+00	5.06074
6.85580E+00	5.06065
6.89122E+00	5.05247
6.91825E+00	5.04846
6.95901E+00	5.04641
7.00000E+00	5.04966
7.06168E+00	5.02738
7.10830E+00	5.0169
7.14346E+00	5.01299
7.19653E+00	5.0142
7.25000E+00	5.02492
7.50000E+00	5.00019
7.62397E+00	4.98879
7.75000E+00	4.9999
8.00000E+00	4.9996
8.25000E+00	5.02893
8.50000E+00	5.04826
8.60434E+00	5.0605
8.61992E+00	5.06233
8.75000E+00	5.07535
9.00000E+00	5.10036
9.25000E+00	5.12537
9.75000E+00	5.17539
1.00000E+01	5.2004
1.02500E+01	5.21146
1.05000E+01	5.21251
1.06481E+01	5.20721
1.07500E+01	5.20516
1.10000E+01	5.22011
1.12500E+01	5.22619
1.15000E+01	5.22728
1.17500E+01	5.22836
1.20000E+01	5.23294
1.20846E+01	5.23449
1.21162E+01	5.23507
1.22261E+01	5.23709
1.22500E+01	5.23753
1.22871E+01	5.23751
1.23301E+01	5.23816
1.24283E+01	5.23963
1.25212E+01	5.24102
1.26088E+01	5.24234
1.27749E+01	5.24484
1.29220E+01	5.24706
1.30520E+01	5.24903
1.31669E+01	5.25078
1.32683E+01	5.25232
1.34475E+01	5.25506
1.35000E+01	5.25586
1.35836E+01	5.25654
1.36865E+01	5.25739
1.38424E+01	5.25868
1.40000E+01	5.26
1.41213E+01	5.26004
1.42300E+01	5.26008
1.42500E+01	5.26038
1.43000E+01	5.24911
1.43062E+01	5.24777
1.43122E+01	5.24648
1.43181E+01	5.24525
1.43237E+01	5.24408
1.43292E+01	5.24297
1.43345E+01	5.24191
1.43360E+01	5.24162
1.43396E+01	5.24092
